0.045257295,-0.001172316
0.06721103,-0.001172316
0.073088027,0.001793785
0.060459058,0.001793785
0.031949684,-0.001172316
-0.005375288,-0.003997175
-0.041949824,0.001793785
-0.068391471,0.001793785
-0.078118929,-0.001172316
-0.069111894,-0.003997175
-0.044302212,0.001793785
-0.010527135,-0.001172316
0.023570205,-0.001172316
0.049995055,-0.001172316
0.063443066,0.001793785
0.062353351,0.001793785
0.048767558,-0.001172316
0.027202235,-0.001172316
0.003044294,-0.001172316
-0.018931224,-0.001172316
-0.035463084,-0.001172316
-0.044966551,0.007443503
-0.047122736,0.004618644
-0.042274572,0.001793785
-0.031027943,0.001793785
-0.014281341,0.001793785
0.006374219,-0.001172316
0.028196585,-0.001172316
0.047187016,0.001793785
0.058638478,-0.003997175
0.058350906,-0.003997175
0.044181646,-0.001172316
0.017350576,0.001793785
-0.017108556,-0.001172316
-0.051127015,0.001793785
-0.075562717,-0.001172316
-0.082835525,-0.001172316
-0.069409514,-0.001172316
-0.037259025,-0.001172316
0.006265077,0.001793785
0.050242345,0.004618644
0.083172565,0.001793785
0.096244032,0.001793785
0.08586331,0.007443503
0.054661508,0.007443503
0.010686334,0.004618644
-0.034929914,0.007443503
-0.071071017,0.010409605
-0.089554627,0.007443503
-0.087039182,0.007443503
-0.06546998,0.007443503
-0.031097109,0.007443503
0.007487086,0.007443503
0.041626015,0.001793785
0.064551116,-0.006822034
0.072583185,-0.021228814
0.065455429,-0.026878531
0.045890566,-0.029844633
0.018705387,-0.03549435
-0.010275926,-0.038460452
-0.035298222,-0.03549435
-0.051634556,-0.021228814
-0.056370501,-0.006822034
-0.048944115,0.001793785
-0.031330615,0.013234463
-0.007747839,0.030466102
0.016177447,0.04190678
0.034695402,0.044731638
0.043400514,0.04769774
0.040472443,0.044731638
0.027270904,0.024675141
0.008017064,-0.001172316
-0.011423355,-0.026878531
-0.025321958,-0.05569209
-0.029871839,-0.075748588
-0.024371515,-0.075748588
-0.011388011,-0.06430791
0.004173468,-0.032669492
0.016777282,0.007443503
0.022145255,0.050522599
0.018663618,0.079194915
0.00782849,0.113658192
-0.006394392,0.127923729
-0.019025563,0.12509887
-0.025791865,0.090635593
-0.02449454,0.024675141
-0.01557715,-0.047076271
-0.001768792,-0.121652542
0.012977081,-0.178997175
0.024797699,-0.196228814
0.031004695,-0.178997175
0.030607936,-0.110070621
0.024215675,-0.012612994
0.013498464,0.122274011
0.000536455,0.21690678
-0.012661155,0.314364407
-0.024336217,0.354618644
-0.0329317,0.337387006
-0.037015249,0.2025
-0.035380619,0.016059322
-0.027402137,-0.184788136
-0.013527034,-0.362612994
0.004357894,-0.488742938
0.022969156,-0.534646893
0.038228374,-0.488742938
0.046332501,-0.348206215
0.044962047,-0.121652542
0.03417257,0.176793785
0.016577022,0.446426554
-0.003332552,0.675805085
-0.020545676,0.758997175
-0.031114423,0.661539548
-0.033378747,0.334562147
-0.028373598,-0.041285311
-0.019259649,-0.379844633
-0.009996865,-0.638036723
-0.003778262,-0.787189266
-0.001836847,-0.801454802
-0.003090158,-0.686765537
-0.004751937,-0.442838983
-0.00365397,-0.072782486
0.002261188,0.371850282
0.012881358,0.758997175
0.025729166,1.00009887
0.036716929,0.974251412
0.041569162,0.630042373
0.037378687,0.136539548
0.023723892,-0.328149718
0.002954577,-0.669533898
-0.020429282,-0.864590395
-0.04105785,-0.893262712
-0.054176017,-0.746935028
-0.056854572,-0.460070621
-0.048599309,-0.03549435
-0.031271332,0.46069209
-0.008460581,0.836539548
0.015415125,0.91690678
0.036011487,0.667330508
0.049781169,0.245579096
0.054464248,-0.12730226
0.049372575,-0.376878531
0.03550244,-0.494533898
0.01546033,-0.468686441
-0.006865176,-0.328149718
-0.026947474,-0.110070621
-0.04055611,0.12509887
-0.044810225,0.288658192
-0.039049024,0.351652542
-0.025181437,0.28569209
-0.007287023,0.156596045
0.009519019,0.001793785
0.020655285,-0.150324859
0.02356118,-0.267980226
0.018549763,-0.328149718
0.008661395,-0.310918079
-0.00148997,-0.222076271
-0.007490691,-0.06430791
-0.006862287,0.153771186
-0.0000729,0.380466102
0.009607472,0.541059322
0.017399011,0.575522599
0.018977167,0.46069209
0.01234418,0.219731638
-0.001157901,-0.058516949
-0.017142719,-0.313742938
-0.029724813,-0.508940678
-0.033751549,-0.617838983
-0.026864389,-0.620805085
-0.010572506,-0.514590395
0.010111339,-0.30809322
0.02837023,-0.009788136
0.037995616,0.322980226
0.035610752,0.601228814
0.02187447,0.7275
0.001228337,0.65009887
-0.019692676,0.406172316
-0.03436718,0.127923729
-0.038547697,-0.124477401
-0.031506119,-0.290861582
-0.015982757,-0.368262712
0.003031851,-0.356822034
0.020127725,-0.276454802
0.03118908,-0.167556497
0.034389618,-0.06430791
0.030225168,-0.006822034
0.020757515,-0.015437853
0.008540036,-0.03549435
-0.004247852,-0.047076271
-0.016120067,-0.021228814
-0.02604975,0.064788136
-0.032979193,0.162387006
-0.03550269,0.236963277
-0.032046125,0.282867232
-0.021577109,0.271426554
-0.004546598,0.231172316
0.016445126,0.156596045
0.036733532,0.036115819
0.050622767,-0.104420904
0.053146601,-0.244957627
0.041963413,-0.339590395
0.018633555,-0.379844633
-0.011323734,-0.356822034
-0.039778942,-0.276454802
-0.058399709,-0.161765537
-0.061335363,-0.026878531
-0.047239149,0.12509887
-0.019882884,0.268460452
0.012899674,0.409138418
0.041614234,0.509420904
0.058049671,0.506596045
0.057777685,0.366059322
0.041394164,0.093601695
0.014143184,-0.222076271
-0.015874309,-0.474477401
-0.040246574,-0.603573446
-0.052693436,-0.586341808
-0.050659267,-0.434364407
-0.035664629,-0.1475
-0.012467383,0.173827684
0.012552336,0.446426554
0.033201001,0.578347458
0.044946192,0.546850282
0.045741735,0.343177966
0.036148705,0.053347458
0.018897418,-0.213460452
-0.001881434,-0.376878531
-0.021552242,-0.408516949
-0.035864772,-0.319533898
-0.041761073,-0.1475
-0.038019349,0.053347458
-0.025612958,0.20829096
-0.007634053,0.277076271
0.011324663,0.242754237
0.026296265,0.13950565
0.033338564,0.024675141
0.030793545,-0.047076271
0.019942948,-0.081398305
0.004729706,-0.061341808
-0.009481167,-0.021228814
-0.017755409,0.024675141
-0.017418231,0.059138418
-0.009151073,0.082019774
0.003138802,0.061963277
0.013729889,0.013234463
0.017322384,-0.04990113
0.011267518,-0.104420904
-0.00310925,-0.144533898
-0.02069782,-0.150324859
-0.034348637,-0.118686441
-0.037591934,-0.041285311
-0.027315421,0.079194915
-0.005330651,0.214081921
0.021870089,0.334562147
0.045191861,0.414788136
0.056155674,0.400522599
0.050080939,0.259985876
0.028013229,0.007443503
-0.003388582,-0.273629944
-0.034037772,-0.488742938
-0.053920398,-0.589166667
-0.056636182,-0.566285311
-0.041666579,-0.402725989
-0.014521011,-0.098629944
0.01529507,0.29430791
0.037728781,0.675805085
0.045756045,0.873827684
0.037761976,0.744731638
0.017871233,0.325946328
-0.005837793,-0.13309322
-0.024501677,-0.468686441
-0.031787364,-0.655127119
-0.02609983,-0.672358757
-0.010890358,-0.534646893
0.0069729,-0.273629944
0.020065592,0.076370056
0.023344593,0.39190678
0.016021222,0.572556497
0.001684507,0.595579096
-0.013305929,0.455042373
-0.022465138,0.20829096
-0.021794766,-0.006822034
-0.011341068,-0.190437853
0.00487602,-0.330974576
0.0204859,-0.417132768
0.029268335,-0.434364407
0.02754468,-0.376878531
0.015550468,-0.244957627
-0.002695902,-0.061341808
-0.020924261,0.159562147
-0.032918163,0.397556497
-0.034711337,0.586963277
-0.025880183,0.698827684
-0.009517817,0.630042373
0.009015048,0.331596045
0.024029086,-0.081398305
0.031395072,-0.451454802
0.029725622,-0.706822034
0.020510904,-0.798629944
0.007280431,-0.709646893
-0.005795993,-0.465861582
-0.01530559,-0.072782486
-0.019503223,0.417754237
-0.018499089,0.816483051
-0.01379075,0.913940678
-0.007439953,0.664364407
-0.001274908,0.239788136
0.003585597,-0.135918079
0.006781724,-0.38549435
0.008435761,-0.497358757
0.008776372,-0.468686441
0.007894779,-0.310918079
0.005755186,-0.075748588
0.002422279,0.171002825
-0.001661689,0.311539548
-0.005556389,0.314364407
-0.007994635,0.2025
-0.007832693,0.059138418
-0.004611301,-0.052725989
0.001030914,-0.121652542
0.007327101,-0.138884181
0.011835476,-0.087189266
0.012279004,0.001793785
0.007492596,0.093601695
-0.001889177,0.176793785
-0.013320575,0.222556497
-0.02294428,0.196850282
-0.026782174,0.11930791
-0.022159896,0.004618644
-0.008878054,-0.110070621
0.010322148,-0.216285311
0.030250155,-0.267980226
0.044656632,-0.239166667
0.048149033,-0.138884181
0.038042855,0.001793785
0.015527784,0.188234463
-0.014296137,0.357443503
-0.04361902,0.452076271
-0.064067942,0.420579096
-0.069183027,0.21690678
-0.056462616,-0.052725989
-0.028315286,-0.30230226
0.008425295,-0.471652542
0.044323756,-0.520381356
0.069980061,-0.445805085
0.078688402,-0.256398305
0.068310156,0.03329096
0.041797929,0.3775
0.006235166,0.64430791
-0.029276393,0.652923729
-0.056197616,0.440635593
-0.068799227,0.076370056
-0.065423305,-0.256398305
-0.048465382,-0.485918079
-0.0232183,-0.563319209
0.003925969,-0.471652542
0.027266684,-0.222076271
0.043017285,0.13950565
0.04968448,0.455042373
0.047680288,0.541059322
0.038522944,0.346002825
0.024079951,0.016059322
0.006194251,-0.247782486
-0.013225322,-0.388460452
-0.031850695,-0.379844633
-0.046691012,-0.236341808
-0.054307183,0.013234463
-0.051615331,0.325946328
-0.037091348,0.561115819
-0.011912925,0.5525
0.019522437,0.308714689
0.050118065,-0.058516949
0.071695564,-0.356822034
0.077329807,-0.531822034
0.063677796,-0.554844633
0.032476213,-0.425748588
-0.009413266,-0.161765537
-0.051576343,0.188234463
-0.0828505,0.541059322
-0.09452922,0.675805085
-0.082959815,0.518036723
-0.050698274,0.219731638
-0.005843118,-0.061341808
0.040242647,-0.285070621
0.07610249,-0.414166667
0.093272738,-0.411341808
0.088378957,-0.276454802
0.063697965,-0.03549435
0.026150165,0.248403955
-0.014839335,0.420579096
-0.049888708,0.366059322
-0.071873588,0.127923729
-0.077277463,-0.124477401
-0.066487189,-0.296652542
-0.043170595,-0.368262712
-0.01308174,-0.319533898
0.017314203,-0.164590395
0.042090616,0.059138418
0.056820198,0.320155367
0.059201688,0.515211864
0.049356361,0.55829096
